Latitude,Longitude,Date,Address,Zip
43.0393835594,-76.0935631068,2009-10-23T00:00:00Z,Kimber Rd. & Euclid Ave,13214
43.0515397136,-76.1869199512,2009-10-23T00:00:00Z,117 Cayuga St,13204
43.0378196801,-76.1771704337,2009-10-23T00:00:00Z,Herriman St & Fitch St,13204
42.9870721977,-76.1439430436,2009-10-09T00:00:00Z,Spawlding Ave & South Salina St,13205
43.0067758626,-76.1472953819,2009-10-06T00:00:00Z,3419 Midland Ave,13205
43.03985304,-76.1188079811,2009-10-05T00:00:00Z,113 Concord Pl.,13210
43.0415594276,-76.1419580701,2009-10-05T00:00:00Z,117 Monroe St,13210
43.0259968163,-76.1193737837,2009-10-03T00:00:00Z,Kensington Pl & Meadowbrook Dr,13210
43.0389169278,-76.1773210448,2009-10-01T00:00:00Z,100 Herriman St,13204
43.0112046725,-76.1280165823,2009-09-26T00:00:00Z,294 Ainsley Dr,13210
43.0393779436,-76.1316031232,2009-09-13T00:00:00Z,University Pl. & College Pl,13210
43.0111711958,-76.1301315841,2009-09-11T00:00:00Z,230 Ainsley Dr,13210
43.0247167287,-76.1218240223,2009-09-11T00:00:00Z,Lancaster Ave & Meadowbrook Dr,13210
43.0335082328,-76.1229418424,2009-09-07T00:00:00Z,928-930 Lancaster Ave,13210
43.0714613963,-76.1655394422,2009-09-05T00:00:00Z,Park St & Exchange St,13208
43.0392582646,-76.1678262073,2009-09-04T00:00:00Z,121 Davis St,13204
43.0751342728,-76.1100824048,2009-09-04T00:00:00Z,367 Norwood Ave,13206
43.0393820419,-76.1675446726,2009-08-24T00:00:00Z,108 Davis St,13204
43.03985304,-76.1188079811,2009-08-23T00:00:00Z,113 Concord Pl.,13210
43.0468896766,-76.1103524475,2009-08-20T00:00:00Z,245 Fenway Dr,13224
43.0465185779,-76.1754091398,2009-08-19T00:00:00Z,106 Magnolia St,13204
43.0591619527,-76.1421616036,2009-08-19T00:00:00Z,207 Douglas St,13203
43.0531477086,-76.1331128737,2009-08-17T00:00:00Z,Manilla St & Oak St,13203
43.0368091848,-76.0999536763,2009-08-04T00:00:00Z,418 Brookford Rd,13224
43.0355927927,-76.1137715565,2009-07-28T00:00:00Z,967 Westmoreland Ave.,13210
43.0268026381,-76.1136202906,2009-07-28T00:00:00Z,1418 Westmoreland Ave.,13210
43.0519590994,-76.1706234452,2009-07-23T00:00:00Z,Park St. & North Geddes St.,13204
43.0353944389,-76.178343879,2009-07-22T00:00:00Z,317 Lydell St.,13204
43.0334926218,-76.1874228761,2009-07-22T00:00:00Z,Velasko Rd. & Onondaga Blvd.,13219
43.0509520867,-76.0963560386,2009-07-21T00:00:00Z,443 Mountainview Ave.,13224
43.0502473979,-76.1320297248,2009-07-20T00:00:00Z,East Water St. & Walnut Ave.,13210
43.0611881426,-76.1701878568,2009-07-14T00:00:00Z,Bear St. & VanRenssalear St.,13204
43.0377783356,-76.1772426696,2009-07-13T00:00:00Z,200 Herriman St.,13204
43.0154952492,-76.1278460105,2009-07-11T00:00:00Z,Thayer St. & Jamesville Ave.,13210
42.9919882552,-76.1374873774,2009-07-09T00:00:00Z,110 Windemere Rd.,13205
43.0483279348,-76.1194719288,2009-07-09T00:00:00Z,1815 East Fayette St.,13210
43.0462729526,-76.1733081272,2009-07-08T00:00:00Z,1153 West Fayette St.,13204
43.0493075905,-76.1215516506,2009-07-08T00:00:00Z,East Erie Blvd & Columbus Ave.,13210
43.0715828897,-76.2064631411,2009-07-07T00:00:00Z,State Fair Blvd.,13204
43.0493075905,-76.1215516506,2009-06-29T00:00:00Z,East Erie Blvd & Columbus Ave.,13210
43.0532374238,-76.1254725813,2009-06-19T00:00:00Z,1002 Burnet Ave.,13203
43.0385448503,-76.0856390343,2009-06-19T00:00:00Z,Lockwood Rd. & Edgemont Dr.,13214
43.0354324338,-76.16727507,2009-06-05T00:00:00Z,401 Smith St.,13224
43.0475144001,-76.1000610902,2009-05-28T00:00:00Z,Milnor Ave & Ball Ave,13224
43.0353771804,-76.1369190822,2009-05-27T00:00:00Z,Forestry Dr.,13210
43.0629912784,-76.0915325524,2009-05-26T00:00:00Z,Burns Ave & Caleb Ave.,13206
43.0611881426,-76.1701878568,2009-05-24T00:00:00Z,West Beard St. & VanRenssalear St.,13204
43.0395863667,-76.1056607056,2009-05-15T00:00:00Z,207 Bradford Pkwy,13224
43.0344436394,-76.0931514325,2009-05-14T00:00:00Z,450 Kimber Rd.,13214
43.0645713867,-76.1234707827,2009-05-13T00:00:00Z,1658 James St.,13203
43.0378196801,-76.1771704337,2009-05-12T00:00:00Z,Herriman St. & Fitch St.,13204
43.0332666177,-76.1624303295,2009-05-12T00:00:00Z,601 Bellevue Ave.,13207
43.0353944389,-76.178343879,2009-05-11T00:00:00Z,317 Lydell St.,13204
43.0387049249,-76.1771566044,2009-05-10T00:00:00Z,121 Herriman St.,13204
43.0450780956,-76.1197144037,2009-05-08T00:00:00Z,328 Westcott St.,13210
43.038742887,-76.1773090365,2009-05-06T00:00:00Z,116 Herriman Ave.,13204
43.038742887,-76.1773090365,2009-05-06T00:00:00Z,116 Herriman Ave.,13204
43.0552500472,-76.1889854111,2009-05-06T00:00:00Z,Harbor St. & Emerson Ave,13204
43.0481935125,-76.1126605865,2009-05-04T00:00:00Z,East Fayette St. & Croly St.,13224
43.0552500472,-76.1889854111,2009-05-02T00:00:00Z,Harbor St. & Emerson Ave,13204
43.0778081379,-76.1394596341,2009-04-30T00:00:00Z,Wadsworth St. & Huntley St.,13208
43.0469469831,-76.1339586427,2009-04-29T00:00:00Z,1115 East Genesee St.,13210
43.0550170155,-76.1862979988,2009-04-27T00:00:00Z,1970 West Fayette St.,13204
43.0544117064,-76.1867359862,2009-04-27T00:00:00Z,West Fayette St. & St. Marks Ave,13204
43.0389537232,-76.1772486768,2009-04-17T00:00:00Z,Herriman St. & Grand Ave.,13204
43.0578364698,-76.1910106041,2009-04-16T00:00:00Z,825 Emerson Ave.,13204
43.0389537232,-76.1772486768,2009-04-16T00:00:00Z,Herriman St. & Grand Ave.,13204
43.0378196801,-76.1771704337,2009-04-16T00:00:00Z,Herriman St. & Fitch  St.,13204
43.0273704253,-76.1583853854,2009-04-15T00:00:00Z,1100 South Ave.,13207
43.0320527428,-76.1100580206,2009-04-13T00:00:00Z,Sherbourne Rd. & Crawford Ave.,13224
43.0320527428,-76.1100580206,2009-04-09T00:00:00Z,Sherbourne Rd. & Crawford Ave.,13224
43.0273704253,-76.1583853854,2009-04-06T00:00:00Z,1100 South Ave.,13207
43.0389432215,-76.1078376473,2009-04-02T00:00:00Z,304 Scott Ave.,13224
43.036473886,-76.1020679633,2009-04-01T00:00:00Z,401 Bradford Pkwy,13224
43.0607169149,-76.1576328133,2009-03-31T00:00:00Z,800 North Clinton St.,13204
43.0787558264,-76.1606161708,2009-03-26T00:00:00Z,Hiawatha Blvd. & 4th North St.,13208
43.0364592279,-76.1784893843,2009-03-26T00:00:00Z,Hartson St. & Lydell St.,13204
43.0273704253,-76.1583853854,2009-03-18T00:00:00Z,1100 South Ave.,13207
42.9853670796,-76.1436621146,2009-03-15T00:00:00Z,South Salina & Dorwin Ave.,13205
42.9853670796,-76.1436621146,2009-03-15T00:00:00Z,South Salina & Dorwin Ave.,13205
43.0652045582,-76.1300623095,2009-03-12T00:00:00Z,115 Wendell Ter.,13203
42.9962112585,-76.1371434089,2009-03-06T00:00:00Z,118 Thurlow Dr.,13205
42.9969443437,-76.1378949571,2009-03-05T00:00:00Z,176 Sunrise Dr.,13205
43.0306943671,-76.1082281323,2009-03-03T00:00:00Z,211 Croyden Rd.,13224
43.0305509302,-76.1117357445,2009-02-28T00:00:00Z,210 Nottingham Rd.,13224
43.0501543809,-76.1296703256,2009-02-24T00:00:00Z,1300 East Water St.,13210
43.0357781409,-76.1393048168,2009-02-23T00:00:00Z,800 East Raynor Ave.,13210
43.0630252083,-76.1602164243,2009-02-22T00:00:00Z,North Clinton St. & West Court St.,13204
43.0552500472,-76.1889854111,2009-02-22T00:00:00Z,Emerson Ave & Harbor St.,13204
43.0552500472,-76.1889854111,2009-02-20T00:00:00Z,Emerson Ave & Harbor St.,13204
43.0630252083,-76.1602164243,2009-02-20T00:00:00Z,North Clinton St. & West Court St.,13204
43.0476582524,-76.1399438941,2009-02-18T00:00:00Z,Wellington Pl. & Forman Ave.,13210
43.050210055,-76.1297320354,2009-02-17T00:00:00Z,East Water St. & Pine St.,13210
43.0029413245,-76.1297951237,2009-02-17T00:00:00Z,985 East Brighton Ave.,13205
43.0570738732,-76.111374341,2009-02-15T00:00:00Z,1811-1817 Burnet Ave.,13206
43.0486376121,-76.152545814,2009-02-15T00:00:00Z,123 West Fayette St.,13202
43.0036509139,-76.1303505039,2009-02-12T00:00:00Z,916 East Brighton Ave.,13205
43.0503491638,-76.1150380829,2009-02-11T00:00:00Z,200 Westmoreland Ave.,13224
43.0576221294,-76.190742181,2009-02-10T00:00:00Z,821 Emerson Ave,13204
43.0757839286,-76.1467108589,2009-02-09T00:00:00Z,248 Hood Dr.,13208
43.0466931073,-76.1474136702,2009-02-08T00:00:00Z,555 South State St.,13202
43.0364461769,-76.1798718033,2009-02-07T00:00:00Z,412 Hartson St.,13204
43.0505451373,-76.153542558,2009-02-03T00:00:00Z,South Clinton St. & West Water St.,13202
43.0365920149,-76.0988759845,2009-02-02T00:00:00Z,438 Brookford Rd.,13224
43.0238634883,-76.1793811038,2009-02-02T00:00:00Z,1155 Glenwood Ave,13207
43.0822195078,-76.150836894,2009-02-02T00:00:00Z,219-223 Merrill St.,13208
43.0483292579,-76.1195802712,2009-02-01T00:00:00Z,1811 East Fayette St.,13210
43.0573793219,-76.1489813385,2009-01-31T00:00:00Z,East Laurel St. & North Townsend St.,13203
43.0503278372,-76.1777924449,2009-01-30T00:00:00Z,207 Lakeview Ave.,13204
43.0502871475,-76.1775923165,2009-01-29T00:00:00Z,Lakeview Ave & Richmond Ave.,13204
43.0712768753,-76.1324408076,2009-01-29T00:00:00Z,634 Mertens Ave.,13203
43.0276762838,-76.1401384882,2009-01-28T00:00:00Z,East Of Rt. 81,13210
43.0385755184,-76.1087344629,2009-01-27T00:00:00Z,1221 Meadowbrook Dr.,13224
43.0486377264,-76.152597225,2009-01-27T00:00:00Z,127-129 West Fayette St.,13202
43.0427079803,-76.0921021845,2009-01-26T00:00:00Z,East Genesee St. & Albert Rd.,13214
43.0547080834,-76.1885442755,2009-01-26T00:00:00Z,700 Emerson Ave.,13204
43.0691088775,-76.1557625056,2009-01-25T00:00:00Z,806 Carbon St.,13208
43.0475143001,-76.0890139954,2009-01-22T00:00:00Z,Carton Dr. & Salt Springs Rd.,13214
43.06301387,-76.1109331047,2009-01-22T00:00:00Z,336 Forest Hill Dr.,13206
43.0596552578,-76.1198959929,2009-01-22T00:00:00Z,706 Hixson Ave.,13206
43.0213546013,-76.1319521513,2009-01-21T00:00:00Z,Lorraine Ave. & Vincent St.,13210
43.0271729489,-76.1987942902,2009-01-20T00:00:00Z,212 Highridge Dr.,13215
43.0364702281,-76.1102450227,2009-01-20T00:00:00Z,Meadowbrook Dr. & Euclid Ave.,13224
43.0481483589,-76.1753718599,2009-01-20T00:00:00Z,1000 West Erie Blvd,13204
43.0609300075,-76.1005732992,2009-01-19T00:00:00Z,Mosley Dr. & Caleb Ave.,13206
43.048116976,-76.1759011761,2009-01-19T00:00:00Z,1025 West  Erie Blvd,13204
43.0404279538,-76.0860396388,2009-01-19T00:00:00Z,504 Hillsboro Pkwy.,13214
43.054474407,-76.0968315063,2009-01-15T00:00:00Z,West Erie Blvd.,13224
43.0344749597,-76.1569659584,2009-01-14T00:00:00Z,Lincoln Ave. & Clover St.,13204
43.0465716768,-76.1125828392,2009-01-13T00:00:00Z,248 Croly St.,13224
43.0699210799,-76.1652820782,2009-01-10T00:00:00Z,201 Wolf St.,13208
43.0038064051,-76.1302822986,2009-01-07T00:00:00Z,911 East Brighton Ave.,13205
43.0439591554,-76.1742574899,2009-01-06T00:00:00Z,227 Magnolia St.,13204
43.0439591554,-76.1742574899,2009-01-05T00:00:00Z,227 Magnolia St.,13204
43.0279101892,-76.190196105,2009-01-02T00:00:00Z,1900 Glenwood Ave.,13215
42.9870086479,-76.1473060698,2009-01-01T00:00:00Z,190 Spaulding Ave.,13205
43.0443140854,-76.1818452834,2009-01-01T00:00:00Z,254 Coleridge Ave.,13204
43.0519595916,-76.1723290813,2008-12-30T00:00:00Z,725 Park Ave.,13204
43.021499681,-76.1284354625,2008-12-26T00:00:00Z,Comstock Av. & Vincent St.,13210
43.0412543497,-76.1510135426,2008-12-26T00:00:00Z,650 South Salina St.,13202
43.0415965553,-76.171728618,2008-12-26T00:00:00Z,631 S Geddes St,13204
43.028630189,-76.1955428936,2008-12-24T00:00:00Z,100 Huntington Ave,13215
42.9943358881,-76.1377807906,2008-12-23T00:00:00Z,300 Sunrise Dr.,13205
43.0012483719,-76.1370993673,2008-12-23T00:00:00Z,East Seneca Tpke & Maywood Ave.,13205
43.019812629,-76.1692764366,2008-12-23T00:00:00Z,608 Glenwood Av.,13207
43.0495332559,-76.1511747024,2008-12-22T00:00:00Z,150 East Washington St,13202
43.044316536,-76.1475210897,2008-12-20T00:00:00Z,Harrison St. & State St.,13202
43.0213143401,-76.1328757351,2008-12-19T00:00:00Z,Vincent St. & Jamesville Av,13210
43.0557239108,-76.1622279332,2008-12-18T00:00:00Z,Evans St & Maltbie,13204
43.0527220481,-76.0940727437,2008-12-18T00:00:00Z,Lime St. & Northway St,13224
43.0584578105,-76.1812347264,2008-12-13T00:00:00Z,959  West Hiawatha Blvd,13204
43.035718014,-76.1616034742,2008-12-13T00:00:00Z,200 Rich St,13204
43.0548061397,-76.0918754933,2008-12-12T00:00:00Z,2870 Erie Blvd,13224
43.054474407,-76.0968315063,2008-12-11T00:00:00Z,East Erie Blvd,13224
43.0340481193,-76.1704797886,2008-12-11T00:00:00Z,1119 West Onondaga St,13204
43.0113314324,-76.1477659418,2008-12-10T00:00:00Z,Belle Ave & Midland Ave,13205
43.0715519743,-76.1287862211,2008-12-10T00:00:00Z,501 Bradley Pkwy,13203
43.0637414839,-76.0928998165,2008-12-09T00:00:00Z,348 Cloveridge Dr,13206
43.0453592931,-76.1596230243,2008-12-08T00:00:00Z,303 Tully St,13204
43.0348896227,-76.1212212159,2008-12-06T00:00:00Z,119-135 Westminster Ave,13210
43.0501604941,-76.1689450338,2008-12-06T00:00:00Z,222 Richmond Ave,13204
43.0298533662,-76.1437155726,2008-12-05T00:00:00Z,215 Woodland Ave,13205
43.0610095161,-76.1568493531,2008-12-04T00:00:00Z,128 Spencer St,13204
43.0374537368,-76.1435525647,2008-12-04T00:00:00Z,306 Van Buren St,13202
43.0301697027,-76.1903797257,2008-12-03T00:00:00Z,101 Archer Ave,13207
43.0606435186,-76.15766189,2008-12-03T00:00:00Z,North Clinton St & Spencer St,13204
43.0286929594,-76.1934857573,2008-12-03T00:00:00Z,114 Winkworth Pkwy,13215
43.0299181722,-76.164341484,2008-12-03T00:00:00Z,Cheney St & Onondaga Ave,13207
43.0275904215,-76.1419863738,2008-12-02T00:00:00Z,Garfield Ave & Garfield Pl,13205
43.048962824,-76.1661749777,2008-12-02T00:00:00Z,100 Van Rensselear St,13204
43.061007053,-76.1609944614,2008-11-30T00:00:00Z,300 West Kirkpatrick St,13204
43.0485970688,-76.14926185,2008-11-30T00:00:00Z,300 East Fayette St,13202
43.0486230596,-76.1474907355,2008-11-30T00:00:00Z,300 South State St,13202
43.0353522202,-76.1784908741,2008-11-28T00:00:00Z,318 Lydell St,13204
43.0532675532,-76.1415272498,2008-11-26T00:00:00Z,316 Hawley Ave,13203
43.0505169357,-76.1536172837,2008-11-21T00:00:00Z,100 South Clinton St,13202
43.0536945077,-76.1849588506,2008-11-19T00:00:00Z,1900 West Fayette St,13204
43.0366891791,-76.1617914756,2008-11-12T00:00:00Z,Rich St & White St,13204
43.0526966266,-76.179431448,2008-11-10T00:00:00Z,1312 West Genesee St,13204
43.0533356126,-76.1276497202,2008-11-03T00:00:00Z,321 North Beech St.,13203
43.0522575543,-76.1850960437,2008-10-30T00:00:00Z,West Genesee St. & North Lowell Ave.,13204
43.0540415397,-76.0990592333,2008-10-30T00:00:00Z,2646-2700 East Erie Blvd,13224
43.0602488919,-76.1537788907,2008-10-27T00:00:00Z,East Division St. & Lock Aly.,13208
43.0505564834,-76.1555075846,2008-10-27T00:00:00Z,West Water St. & Franklin St.,13202
43.0480378738,-76.1569352523,2008-10-23T00:00:00Z,531 Walton St.,13202
43.0173316928,-76.159302844,2008-10-21T00:00:00Z,162 Bertram Pl.,13207
43.0568681623,-76.1501863488,2008-10-19T00:00:00Z,East Laurel St. & Prospect Ave,13203
42.9882246297,-76.1399570905,2008-10-18T00:00:00Z,Maplewood Ave & Coldbrook Dr.,13205
43.056131235,-76.1896031186,2008-10-18T00:00:00Z,Emerson Ave & Lewis St.,13204
43.0610369278,-76.1779045062,2008-10-12T00:00:00Z,835 Hiawatha Blvd,13204
43.0016684292,-76.1428602776,2008-10-10T00:00:00Z,4710 South Salina St.,13205
43.0366223396,-76.1435738405,2008-10-08T00:00:00Z,1427-1429 South McBride St.,13202
43.0425392409,-76.1006309454,2008-10-08T00:00:00Z,3012 East Geneses St.,13224
43.0536706231,-76.0933387544,2008-10-07T00:00:00Z,123 Polk St.,13224
43.0422280274,-76.1575456355,2008-10-05T00:00:00Z,807 South West St.,13202
43.0630571604,-76.1109370644,2008-10-05T00:00:00Z,334 Forest Hill Dr.,13206
43.0686774947,-76.1100546525,2008-10-01T00:00:00Z,James St. & Woodbine Ave.,13206
43.0792714577,-76.1603056035,2008-10-01T00:00:00Z,819 East Hiawatha Blvd.,13208
43.0481376258,-76.173311099,2008-09-26T00:00:00Z,912 West Erie Blvd.,13204
43.0686774947,-76.1100546525,2008-09-25T00:00:00Z,James St. Woodbine Ave.,13206
43.0465181961,-76.148748742,2008-09-25T00:00:00Z,411 Montgomery St.,13202
43.0088486098,-76.1425429195,2008-09-24T00:00:00Z,Dawes Ave & South Salina St.,13205
43.0470420099,-76.1493388829,2008-09-24T00:00:00Z,Montgomery St. & Jefferson St.,13202
43.0519502066,-76.1550547231,2008-09-22T00:00:00Z,West Genesee St. & Franklin St.,13202
43.0599359337,-76.1966940154,2008-09-21T00:00:00Z,Emerson Ave & West Erie Blvd.,13204
43.0781155464,-76.1669524288,2008-09-20T00:00:00Z,Stadium,13208
43.0580262635,-76.1913598246,2008-09-16T00:00:00Z,829 Emerson Ave,13204
43.0591198857,-76.197749444,2008-09-11T00:00:00Z,Milton Ave & West End Dr.,13204
43.0633173739,-76.1489448477,2008-09-09T00:00:00Z,658 East Division St.,13208
43.0611881426,-76.1701878568,2008-09-04T00:00:00Z,VanRensselear & West Bear St.,13204
43.0424375977,-76.1740444116,2008-09-03T00:00:00Z,Fowler High School,13204
43.0484140378,-76.1092870053,2008-09-02T00:00:00Z,2507 East Fayette Sat.,13224
43.0669539386,-76.1572509086,2008-08-28T00:00:00Z,519 Danforth St.,13208
43.0669539386,-76.1572509086,2008-08-21T00:00:00Z,519 Danforth St.,13208
43.0669098789,-76.1572836162,2008-08-17T00:00:00Z,515/519 Danforth St.,13208
43.053861118,-76.1477727619,2008-08-12T00:00:00Z,East Willow St. & Prospect Ave.,13203
43.0434435762,-76.1115184752,2008-08-10T00:00:00Z,217 Scottholm Ter.,13224
43.0456332129,-76.1924148852,2008-08-09T00:00:00Z,206 Myrtle St.,13204
43.0658882808,-76.1613886092,2008-08-05T00:00:00Z,304 Sunset Ave.,13204
43.0749899702,-76.1352698295,2008-08-04T00:00:00Z,209 Kenwick Dr.,13208
43.0591841316,-76.1575523186,2008-08-02T00:00:00Z,232 West Division st.,13204
43.0029898393,-76.1532779925,2008-07-30T00:00:00Z,1524 Valley Dr.,13207
43.0565979784,-76.1575401265,2008-07-24T00:00:00Z,Solar & Plum St.,13204
43.0206148589,-76.1513457688,2008-07-22T00:00:00Z,300 Hope Ave,13205
43.0500878228,-76.1954763654,2008-07-22T00:00:00Z,640 Myrtle St.,13204
43.0193540955,-76.125886338,2008-07-16T00:00:00Z,606 Thurber St.,13210
43.0493442225,-76.0943645513,2008-07-09T00:00:00Z,513 Fayette Blvd.,13224
43.0542487318,-76.1898519406,2008-07-03T00:00:00Z,204 Herkimer St.,13204
43.0475243602,-76.1009757017,2008-07-01T00:00:00Z,175 Milnor St.,13224
43.0536876789,-76.1021477779,2008-07-01T00:00:00Z,2564 East Erie Blvd.,13224
43.0662564948,-76.1619791171,2008-06-27T00:00:00Z,115 Turtle St.,13204
43.0402660923,-76.0856257113,2008-06-26T00:00:00Z,518 Hillsboro Pkwy,13214
43.0494005257,-76.1420723649,2008-06-23T00:00:00Z,700 East Washington St.,13210
43.0702904122,-76.1261889972,2008-06-20T00:00:00Z,250 Wheaton Rd.,13203
43.0532290137,-76.1384412934,2008-06-16T00:00:00Z,422 Hawley Ave.,13203
43.0533281063,-76.1052101521,2008-06-16T00:00:00Z,2410 East Erie Blvd,13224
42.9889661547,-76.1366012903,2008-06-14T00:00:00Z,305 Maplewood Ave,13205
43.0205680499,-76.1655890215,2008-06-12T00:00:00Z,718 Summit Ave,13207
43.016944244,-76.1256329752,2008-06-11T00:00:00Z,312 Arnold Ave,13210
43.0416078665,-76.1439961011,2008-06-10T00:00:00Z,South McBride St. & Monroe St.,13202
43.0372030774,-76.1008261109,2008-06-03T00:00:00Z,400 Brookford Pl,13224
43.031272846,-76.1610842994,2008-06-03T00:00:00Z,425 Rich St,13207
43.0268232567,-76.1996875543,2008-06-02T00:00:00Z,Highridge Pl & Highridge Dr,13215
43.031272846,-76.1610842994,2008-05-30T00:00:00Z,425 Rich St,13207
43.0468557058,-76.1759289508,2008-05-27T00:00:00Z,1225 West Fayette St,13204
43.0361513872,-76.1126494209,2008-05-23T00:00:00Z,543 Cumberland Ave,13210
43.0361513872,-76.1126494209,2008-05-23T00:00:00Z,543 Cumberland Ave,13210
43.0382192306,-76.0934440673,2008-05-20T00:00:00Z,Lockwood Rd & Kimber Rd,13214
43.05033489,-76.1768031047,2008-05-20T00:00:00Z,634 Richmond Ave,13204
43.0830899981,-76.1491177642,2008-05-14T00:00:00Z,1559 LeMoyne Ave,13208
43.0569080116,-76.1659633655,2008-05-09T00:00:00Z,500 Spencer St,13204
43.0511975238,-76.1038142545,2008-05-08T00:00:00Z,313 Seeley Rd,13224
43.0561672998,-76.1479994696,2008-05-06T00:00:00Z,200 Union Ave,13203
43.0503579404,-76.1129315122,2008-05-05T00:00:00Z,104 Croly St,13224
43.0627765805,-76.1034553762,2008-05-02T00:00:00Z,356 Nicholas Ave,13206
43.0561672998,-76.1479994696,2008-04-30T00:00:00Z,200 Union Ave,13203
43.0577045576,-76.1519338209,2008-04-25T00:00:00Z,206 Butternut St,13203
43.048149505,-76.1136806662,2008-04-23T00:00:00Z,2100 East Fayette St,13224
43.030013641,-76.1622548768,2008-04-22T00:00:00Z,Palmer Ave & Cheney St,13207
43.0467246147,-76.1755723015,2008-04-18T00:00:00Z,1205 West Fayette St,13204
43.0168866272,-76.128916081,2008-04-18T00:00:00Z,1003 Jamesville Ave,13210
43.0561672998,-76.1479994696,2008-04-15T00:00:00Z,200 Union Ave,13203
43.0542671226,-76.121936451,2008-04-14T00:00:00Z,Burnet Ave & Teall Ave,13206
43.0171998566,-76.1262422186,2008-04-11T00:00:00Z,245 Holmes St,13210
43.0486174015,-76.1507613239,2008-04-10T00:00:00Z,200 East Fayette St,13202
43.0210273413,-76.154536021,2008-04-09T00:00:00Z,74-80 Elmhurst Ave,13207
43.0171963425,-76.12631128,2008-04-08T00:00:00Z,239 Holmes Ave,13210
43.0486728835,-76.1508045013,2008-04-07T00:00:00Z,East Fayette St & South Warren St,13202
43.0474466263,-76.1418803498,2008-04-04T00:00:00Z,711 East Genesee St,13210
43.0333725001,-76.161237086,2008-04-01T00:00:00Z,Rich St & Bellevue Ave,13207
43.0181263374,-76.1587554391,2008-04-01T00:00:00Z,927-931 West LaFayette Ave,13207
43.0172662008,-76.1582923614,2008-03-31T00:00:00Z,133 Bertram Pl,13207
43.0311382419,-76.1094430943,2008-03-30T00:00:00Z,1335 Broad St,13224
43.0457273743,-76.1760327988,2008-03-25T00:00:00Z,154 Nelson St,13204
43.0694695934,-76.1330479116,2008-03-24T00:00:00Z,Sedgewick Dr & Scoville Ave,13203
43.0247346816,-76.1448284271,2008-03-22T00:00:00Z,2315 South Salina St,13205
43.0471462788,-76.1168254504,2008-03-18T00:00:00Z,406 Lexington Ave,13210
43.0535963973,-76.1459787688,2008-03-17T00:00:00Z,James St & Townsend St,13203
43.0672423285,-76.1550772158,2008-03-17T00:00:00Z,1311 Park St,13208
43.055185504,-76.13311233,2008-03-15T00:00:00Z,710 Hawley Ave.,13203
43.0606435186,-76.15766189,2008-03-14T00:00:00Z,North Clinton St & Spencer St,13204
43.0447689929,-76.0875086577,2008-03-09T00:00:00Z,104 Beaumont Pl,13214
43.0210195116,-76.1548016842,2008-03-08T00:00:00Z,84 Elmhurst Ave,13207
43.0024791878,-76.1401834957,2008-03-05T00:00:00Z,306/312 Seneca Dr,13205
43.0536706231,-76.0933387544,2008-03-04T00:00:00Z,123 Polk St,13224
43.038573892,-76.0842155559,2008-03-03T00:00:00Z,Hillsboro Pkwy & Lockwood Rd.,13214
43.0765811123,-76.1622934824,2008-03-03T00:00:00Z,617 East Hiawatha Blvd,13208
43.0765811123,-76.1622934824,2008-03-01T00:00:00Z,617 East Hiawatha Blvd,13208
43.0510931269,-76.1342978716,2008-02-28T00:00:00Z,University Ave,13210
43.0743157105,-76.1100187361,2008-02-22T00:00:00Z,333 Norwood Ave,13206
43.0420408886,-76.106729775,2008-02-20T00:00:00Z,105/107 Bradford Pkwy,13224
43.0164385969,-76.13454397,2008-02-17T00:00:00Z,602/700 Ivy Ring Rd,13210
43.0452209313,-76.1342907399,2008-02-16T00:00:00Z,509 University Ave,13210
43.0757582955,-76.1057960815,2008-02-15T00:00:00Z,375 North Midler Ave,13206
43.0787558264,-76.1606161708,2008-02-14T00:00:00Z,4th North St & Hiawatha Blvd,13208
43.0670134924,-76.1112802803,2008-02-13T00:00:00Z,164-170 Forest Hill Dr,13206
,,2008-02-09T00:00:00Z,Morningside Reservoir,
43.0747972174,-76.1100561885,2008-02-08T00:00:00Z,353 Norwood Ave,13206
43.0599470378,-76.1543204599,2008-02-06T00:00:00Z,East Division St,13208
43.0525963825,-76.1302041094,2008-02-05T00:00:00Z,315 Elm St,13203
43.0274881742,-76.3450593447,2008-02-02T00:00:00Z,Daniluck Dr. & Satinwood Dr. Camillus NY,13031
43.0508351401,-76.1474414805,2008-01-31T00:00:00Z,South State St,13202
43.043301748,-76.1727895927,2008-01-28T00:00:00Z,316-518 Geddes St. S. & Seymour St.,13204
43.0524702747,-76.1301951393,2008-01-27T00:00:00Z,311 Elm St,13203
43.0016684292,-76.1428602776,2008-01-26T00:00:00Z,4710 South Salina St,13205
43.0236864201,-76.1203848167,2008-01-24T00:00:00Z,527 Buckingham Ave,13210
43.0644609721,-76.1954749563,2008-01-24T00:00:00Z,500 State Fair Blvd,13204
43.06373369,-76.112378653,2008-01-23T00:00:00Z,300 Stafford Ave,13206
43.055434077,-76.0850502104,2008-01-23T00:00:00Z,3057 East Erie Blvd,13224
43.0492686274,-76.1663082765,2008-01-23T00:00:00Z,500 Tracy St,13204
43.055434077,-76.0850502104,2008-01-23T00:00:00Z,3057 East Erie Blvd,13224
43.0546110738,-76.0942412622,2008-01-22T00:00:00Z,East Erie Blvd & Lime St,13224
43.0291498508,-76.1740237445,2008-01-19T00:00:00Z,308 Gordon Ave,13207
